-3.4632e-05,-2.3252e-05
-2.8819e-05,-1.946e-05
-2.2146e-05,-1.4518e-05
-1.5306e-05,-8.9138e-06
-8.2971e-06,-3.7377e-06
-3.8962e-05,-2.5565e-05
0,0
0,0
0,0
-3.8132e-05,-4.4864e-05
-3.3776e-05,-5.27e-05
-2.1771e-05,-7.3609e-05
-1.5495e-05,-8.7687e-05
-9.3883e-06,-0.00010509
2.9101e-06,-0.00014576
4.9814e-06,-0.00016504
4.3783e-05,-0.00016498
4.3732e-05,-0.0001333
2.9617e-05,-6.3813e-05
1.4197e-05,-2.2934e-05
0,0
-4.2322e-05,-2.7128e-05
-4.3754e-05,-2.8185e-05
-4.3569e-05,-2.8761e-05
-4.2029e-05,-2.8867e-05
-3.9372e-05,-2.8516e-05
-3.5827e-05,-2.7711e-05
-3.1619e-05,-2.6455e-05
-2.6972e-05,-2.4749e-05
-2.2112e-05,-2.2591e-05
-1.7265e-05,-1.9984e-05
-1.2657e-05,-1.6929e-05
-8.5084e-06,-1.344e-05
-5.0146e-06,-9.5123e-06
-2.2635e-06,-5.25e-06
0,0
0,0
0,0
-1.0272e-06,2.6932e-07
-3.455e-06,3.8379e-08
-6.8905e-06,-6.7455e-07
-1.104e-05,-1.8671e-06
-1.5655e-05,-3.5217e-06
-2.0506e-05,-5.631e-06
-2.5367e-05,-8.1919e-06
-3.0014e-05,-1.1204e-05
-3.4222e-05,-1.4666e-05
-3.7764e-05,-1.8579e-05
-4.0415e-05,-2.2941e-05
-4.1953e-05,-2.7745e-05
-4.2164e-05,-3.2979e-05
-4.09e-05,-3.8637e-05
-2.8032e-05,-6.2176e-05
-2.9176e-06,-0.0001256
2.4627e-05,-0.00016472
4.2924e-05,-0.0001459
4.2754e-05,-0.00010407
3.7976e-05,-8.4236e-05
3.2639e-05,-6.9499e-05
2.7079e-05,-4.4134e-05
2.2337e-05,-3.2284e-05
1.7466e-05,-2.3832e-05
9.8939e-06,-7.3495e-06
0,0
0,0
0,0
5.3098e-07,-5.7456e-06
1.1062e-05,-2.253e-05
-2.6403e-05,-2.433e-05
-3.346e-05,-2.7338e-05
-3.8364e-05,-4.141e-05
-3.2919e-05,-4.815e-05
1.5726e-05,-4.2229e-05
-1.7038e-05,-6.714e-05
-1.9746e-07,-9.9223e-05
2.2106e-05,-0.00010431
2.9924e-05,-0.00012582
-3.869e-05,-2.8717e-05
-4.2148e-05,-2.9317e-05
-4.3705e-05,-2.9206e-05
-6.6799e-06,-8.0041e-05
-4.1141e-05,-2.4739e-05
-3.9188e-05,-2.5762e-05
-3.0481e-05,-1.5223e-05
-2.6561e-05,-2.0302e-05
-1.5935e-05,-7.8282e-06
-1.2079e-05,-1.2848e-05
-7.0705e-06,-4.0473e-06
-7.8936e-06,-9.9347e-06
-3.5918e-06,-2.4995e-06
-4.3644e-06,-6.7714e-06
-1.1171e-06,-1.1587e-06
-1.6802e-06,-3.4445e-06
-1.1271e-05,-5.8254e-06
-1.6746e-05,-1.5561e-05
-2.1656e-05,-1.8052e-05
-2.0849e-05,-1.0064e-05
-2.5771e-05,-1.2528e-05
-3.1278e-05,-2.2348e-05
-3.5567e-05,-2.4172e-05
-3.4769e-05,-1.8158e-05
-3.8397e-05,-2.1323e-05
-4.1946e-05,-2.7149e-05
-4.3556e-05,-2.8326e-05
-4.2737e-05,-2.8418e-05
-4.2891e-05,-3.2374e-05
-4.1571e-05,-3.6718e-05
-2.4878e-05,-5.5107e-05
2.1526e-05,-8.3356e-05
1.6642e-05,-6.7118e-05
1.7022e-05,-5.5071e-05
1.3746e-05,-3.1428e-05
-1.8873e-05,-1.9063e-05
7.5827e-06,-1.5283e-05
-1.0932e-05,-1.2924e-05
-3.4905e-06,-6.2128e-06
3.7622e-06,-6.0136e-06
-1.6266e-05,-2.3428e-05
-3.2137e-05,-3.1854e-05
-2.3483e-05,-2.9956e-05
6.9511e-06,-7.2501e-05
9.8325e-06,-0.00011824
-3.8873e-05,-2.3548e-05
-2.617e-05,-1.6403e-05
-1.1623e-05,-9.3201e-06
-3.899e-06,-4.6001e-06
-7.4201e-06,-6.9704e-06
-1.6312e-05,-1.1685e-05
-2.1244e-05,-1.4051e-05
-3.091e-05,-1.878e-05
-3.5223e-05,-2.1163e-05
-4.1663e-05,-2.5977e-05
-4.3304e-05,-2.8503e-05
-4.3281e-05,-3.1367e-05
-4.1949e-05,-3.4735e-05
-2.4752e-05,-4.5327e-05
7.5911e-06,-8.2247e-05
-9.0351e-06,-1.8442e-05
-3.1689e-05,-4.2941e-05
-1.7846e-05,-5.3743e-05
-3.7867e-05,-3.2306e-05
-1.3199e-06,-2.2554e-06
-4.0119e-05,-3.5895e-05
6.1313e-06,-4.0519e-05
5.5709e-06,-5.047e-05
5.8309e-06,-3.095e-05
4.6134e-06,-2.254e-05
2.3498e-06,-1.4148e-05
-1.5713e-05,-3.1557e-05
-2.4401e-05,-3.7586e-05
-3.152e-05,-3.7082e-05
-4.1454e-05,-3.2176e-05
-1.5922e-05,-4.6543e-05
-1.5009e-06,-3.0818e-05
-2.7864e-06,-1.4971e-05
2.9096e-06,-5.9168e-05
-1.7634e-06,-2.3089e-05
-3.5947e-06,-4.6462e-05
-1.968e-06,-3.8677e-05
-8.0559e-06,-2.4717e-05
-7.1275e-06,-5.3155e-05
-1.6819e-05,-3.8049e-05
-8.6389e-06,-3.1203e-05
-9.5537e-06,-3.77e-05
2.2145e-05,-0.0001406
8.9256e-06,-9.467e-05
-2.1548e-06,-6.753e-05
-3.6894e-05,-3.635e-05
-1.1459e-05,-6.0349e-05
-1.3499e-05,-2.6459e-05
-3.6053e-05,-4.0238e-05
-9.7681e-06,-4.337e-05
2.105e-07,-2.3241e-06
1.982e-06,-5.896e-06
1.7783e-06,-2.3934e-06
0,0
0,0
-1.736e-06,-2.3088e-06
-1.166e-06,-5.8792e-06
1.5497e-05,-2.111e-05
1.0734e-05,-1.8608e-05
9.7789e-06,-1.9648e-05
1.4654e-05,-2.3427e-05
-1.7525e-05,-2.1278e-05
-2.2771e-05,-2.1756e-05
-2.4903e-05,-2.7153e-05
-1.9948e-05,-2.6806e-05
8.6115e-07,-4.839e-05
-5.3057e-06,-4.9806e-05
-2.2983e-06,-5.6091e-05
4.2604e-06,-5.4643e-05
-3.018e-05,-2.5914e-05
-2.7547e-05,-2.2028e-05
-3.19e-05,-2.1534e-05
-3.4062e-05,-2.5333e-05
-3.8285e-05,-3.0461e-05
-4.0688e-05,-2.9098e-05
-4.1828e-05,-3.0648e-05
-3.9908e-05,-3.2348e-05
-3.2782e-05,-2.9583e-05
-2.8051e-05,-3.1028e-05
1.4725e-05,-3.6622e-05
2.0874e-05,-4.3419e-05
2.4798e-05,-3.757e-05
1.7998e-05,-3.1692e-05
2.2638e-07,-8.124e-05
7.2799e-06,-7.7209e-05
2.2703e-06,-7.0001e-05
-4.2822e-06,-7.3485e-05
1.6012e-05,-0.00012996
3.8042e-06,-0.00012172
3.2302e-07,-0.00013583
1.2648e-05,-0.00014305
4.5649e-06,-0.00010852
-4.6875e-06,-0.00010205
-6.24e-06,-0.00011512
3.3125e-05,-0.00014368
4.3084e-05,-0.00013745
3.6603e-05,-0.00012923
2.6461e-05,-0.00013358
1.482e-05,-0.00016494
2.3455e-05,-0.00015288
4.415e-06,-0.00015535
-3.8857e-05,-2.7073e-05
-4.0901e-05,-2.6417e-05
-4.2261e-05,-2.8121e-05
-4.1257e-05,-3.7751e-05
-4.2408e-05,-3.4464e-05
-4.2558e-05,-3.2775e-05
-4.1724e-05,-3.5753e-05
-4.3158e-05,-2.9358e-05
-4.3258e-05,-2.7717e-05
-4.3762e-05,-2.8571e-05
-3.6323e-06,-8.9219e-05
-1.113e-05,-8.376e-05
-1.2454e-05,-9.5941e-05
-4.2372e-05,-2.8186e-05
-4.2236e-05,-3.0309e-05
-4.2996e-05,-3.034e-05
-3.9899e-05,-2.3004e-05
-4.1426e-05,-2.5392e-05
-4.0401e-05,-2.4763e-05
-3.8653e-05,-2.2466e-05
-3.451e-05,-1.6503e-05
-3.609e-05,-1.6566e-05
-3.81e-05,-2.0044e-05
-3.6682e-05,-1.9713e-05
-2.8167e-05,-1.3848e-05
-3.0705e-05,-1.7032e-05
-2.8581e-05,-1.7592e-05
-2.5975e-05,-1.4496e-05
-2.0678e-05,-7.9381e-06
-2.2949e-05,-6.8551e-06
-2.5573e-05,-1.045e-05
-2.3322e-05,-1.1268e-05
-1.3559e-05,-6.7986e-06
-1.6118e-05,-9.7872e-06
-1.3923e-05,-1.0503e-05
-1.1437e-05,-7.6034e-06
-7.6419e-06,-8.4157e-06
-6.0366e-06,-8.3841e-06
-4.1133e-06,-5.6528e-06
-5.558e-06,-5.7855e-06
-1.4723e-06,-2.8047e-06
-2.4799e-06,-3.4228e-06
-2.9032e-06,-5.1273e-06
-6.9648e-06,-2.4567e-06
-5.2253e-06,-3.2465e-06
-3.5047e-06,-1.3234e-06
-5.0667e-06,-2.5815e-07
-3.7262e-06,-3.5723e-06
-7.2294e-06,-5.5362e-06
-9.4498e-06,-8.147e-06
-9.0975e-06,-4.9085e-06
-2.2059e-06,-1.8061e-06
-1.0454e-06,-5.3472e-07
-2.0971e-06,2.133e-07
-6.3625e-07,-1.6772e-06
-1.901e-06,-4.1529e-06
-1.1206e-06,-2.7672e-06
0,0
-4.68e-06,-8.067e-06
-3.5763e-06,-7.4478e-06
0,0
-2.9772e-07,1.7774e-07
-3.6136e-07,-5.6231e-07
-1.579e-05,-5.7673e-06
-1.1145e-05,-3.94e-06
-1.3304e-05,-2.6372e-06
-1.1842e-05,-1.1054e-05
-1.6524e-05,-1.3592e-05
-1.4368e-05,-1.4233e-05
-1.8762e-05,-1.2868e-05
-1.8377e-05,-8.9178e-06
-2.1046e-05,-1.2088e-05
-2.1449e-05,-1.6021e-05
-1.9184e-05,-1.6834e-05
-3.0257e-05,-1.3303e-05
-2.7732e-05,-9.6415e-06
-2.6369e-05,-1.8322e-05
-3.1104e-05,-2.0534e-05
-2.896e-05,-2.1353e-05
-3.3135e-05,-1.9972e-05
-3.2694e-05,-1.6662e-05
-3.501e-05,-1.9691e-05
-3.5409e-05,-2.2638e-05
-3.3491e-05,-2.3289e-05
-4.0802e-05,-2.3937e-05
-3.9215e-05,-2.0704e-05
-3.9049e-05,-2.4625e-05
-4.1828e-05,-2.6531e-05
-4.0697e-05,-2.6484e-05
-4.266e-05,-2.7238e-05
-4.3459e-05,-2.8374e-05
-4.2917e-05,-2.7768e-05
-4.356e-05,-2.9929e-05
-4.3534e-05,-3.0176e-05
-4.3834e-05,-2.8815e-05
-4.2726e-05,-3.2892e-05
-4.3135e-05,-3.2008e-05
-4.1782e-05,-3.5761e-05
-3.8342e-05,-4.3329e-05
-4.0233e-05,-3.9107e-05
-3.9687e-05,-4.1628e-05
-1.962e-05,-3.0725e-05
-2.3967e-05,-3.3745e-05
-2.0701e-05,-3.7851e-05
-1.6293e-05,-3.4772e-05
2.5533e-05,-0.00011522
4.4065e-05,-0.00011609
3.1561e-05,-0.00010449
3.3854e-05,-0.00016463
4.3314e-05,-0.00015494
1.7234e-05,-6.154e-05
2.5251e-05,-6.8726e-05
3.0841e-05,-6.4468e-05
2.3291e-05,-5.8852e-05
1.6002e-05,-4.9203e-05
2.8845e-05,-5.176e-05
1.246e-05,-2.6811e-05
1.9861e-05,-2.7409e-05
-2.038e-05,-1.6895e-05
-2.5554e-05,-1.7104e-05
5.6718e-06,-6.8007e-06
5.4429e-06,-2.8896e-06
0,0
-1.4875e-05,-1.5968e-05
-1.2892e-05,-1.1017e-05
-1.8753e-05,-1.177e-05
-3.4784e-06,-1.044e-05
-6.7069e-06,-9.3951e-06
-1.0012e-05,-1.5683e-05
-5.7104e-06,-1.6633e-05
-4.3087e-06,-1.4999e-06
-5.3583e-06,-4.7614e-06
0,0
-1.2551e-05,-2.0941e-05
1.3714e-06,-9.6778e-06
4.9365e-06,-1.4423e-05
5.3268e-06,-1.1179e-05
-1.9479e-05,-7.0325e-05
-2.1141e-05,-6.0904e-05
-2.6577e-05,-5.8597e-05
-2.4916e-05,-6.7601e-05
-3.7023e-05,-2.4599e-05
-3.6364e-05,-2.8093e-05
-3.3458e-05,-5.0436e-05
-3.5921e-05,-4.4663e-05
-3.6197e-05,-4.8526e-05
-3.1023e-05,-5.7227e-05
-2.9191e-05,-5.167e-05
-2.8409e-05,-4.4201e-05
-2.4592e-05,-4.134e-05
-2.8131e-05,-3.7406e-05
-3.1611e-05,-3.9952e-05
-1.2223e-05,-7.3499e-05
-7.0045e-06,-6.3918e-05
-1.4272e-05,-6.3699e-05
-1.8629e-05,-8.0286e-05
2.1847e-05,-9.3281e-05
4.0616e-05,-9.3347e-05
2.96e-05,-8.3631e-05
1.6003e-05,-0.00011129
-4.1157e-05,-3.54e-05
-3.9275e-05,-3.8502e-05
-4.3847e-05,-2.8532e-05
-4.3592e-05,-2.8431e-05
1.9104e-05,-7.4804e-05
3.5188e-05,-7.6028e-05
-4.2012e-05,-2.7909e-05
-4.0825e-05,-2.8749e-05
-3.9299e-05,-2.7046e-05
-4.1337e-05,-2.5288e-05
-4.2102e-05,-2.6545e-05
-3.7697e-05,-2.817e-05
-3.5711e-05,-2.585e-05
-3.7475e-05,-2.4995e-05
-3.1458e-05,-2.431e-05
-2.9336e-05,-2.5658e-05
-2.677e-05,-2.2432e-05
-3.2187e-05,-1.2879e-05
-2.4554e-05,-2.3726e-05
-2.1883e-05,-2.0229e-05
-2.4121e-05,-1.9205e-05
-1.7001e-05,-1.7679e-05
-1.4917e-05,-1.8512e-05
-1.2359e-05,-1.4797e-05
-1.8065e-05,-4.5198e-06
-1.0514e-05,-1.5239e-05
-8.1859e-06,-1.1592e-05
-9.9154e-06,-1.142e-05
-8.8923e-06,-1.212e-06
-6.6652e-06,-1.1527e-05
-1.2093e-06,-1.7234e-06
-4.8872e-07,-1.1165e-06
0,0
0,0
-2.3719e-05,-1.5226e-05
-1.9673e-05,-2.1344e-05
-3.7146e-05,-2.2356e-05
-3.3792e-05,-2.714e-05
-4.3047e-05,-2.8509e-05
-4.2953e-05,-2.8872e-05
-3.4421e-05,-3.6797e-05
-3.6473e-05,-3.8237e-05
-3.4e-05,-4.1605e-05
-4.263e-05,-3.1971e-05
-4.0816e-05,-3.3916e-05
-9.1114e-06,-3.4409e-05
-1.217e-05,-3.1376e-05
-1.3221e-05,-3.7899e-05
1.1884e-05,-6.9739e-05
1.445e-05,-8.2901e-05
-2.4835e-05,-4.9975e-05
-2.1522e-05,-5.4571e-05
-1.6881e-05,-5.0065e-05
-2.0501e-05,-4.6019e-05
1.0783e-05,-4.1385e-05
5.9214e-06,-4.5344e-05
1.1165e-05,-5.2533e-05
7.8919e-06,-2.2534e-05
5.2132e-06,-2.6514e-05
9.7566e-06,-3.1161e-05
1.4464e-06,-2.2739e-05
-1.6448e-06,-2.6912e-05
2.1566e-06,-3.0885e-05
1.2705e-05,-1.2935e-05
3.4016e-06,-1.8216e-05
-1.1865e-05,-6.2382e-06
5.9982e-06,-3.5508e-05
-3.5273e-05,-3.2172e-05
-3.7378e-05,-3.4269e-05
-3.1813e-05,-3.4427e-05
9.5905e-06,-6.3291e-05
8.27e-06,-8.8253e-05
1.5306e-05,-9.9414e-05
-3.8676e-05,-3.6228e-05
-3.2356e-05,-4.5549e-05
-1.477e-05,-5.6984e-05
4.458e-06,-9.69e-05
-9.042e-08,-1.442e-05
-2.3651e-06,-1.9007e-05
-3.7323e-05,-4.0996e-05
-1.1703e-05,-4.9746e-05
-9.2613e-06,-5.6706e-05
-5.8e-06,-3.817e-05
-1.7537e-06,-3.4697e-05
-5.0623e-06,-3.0999e-05
-2.7847e-06,-4.2535e-05
-9.6749e-06,-4.0497e-05
-6.7413e-06,-4.4875e-05
-8.62e-06,-2.156e-05
-4.8377e-06,-2.3862e-05
-1.4613e-05,-2.9014e-05
-1.4872e-05,-2.4927e-05
-1.6403e-05,-4.2159e-05
-1.2865e-05,-4.5001e-05
2.0483e-06,-3.9556e-05
-1.074e-05,-2.5583e-05
4.8442e-07,-6.3184e-05
-8.3784e-06,-2.7927e-05
