0.02582,-0.11146
0.020579,-0.11147
0.015407,-0.11151
0.010292,-0.11164
0.0052013,-0.11194
0.00015573,-0.1125
-0.0051606,-0.11193
-0.010277,-0.11164
-0.015385,-0.1115
-0.020551,-0.11146
-0.0258,-0.11146
0.025807,-0.10488
0.020566,-0.10488
0.015415,-0.1049
0.010332,-0.10495
0.0052606,-0.10502
4.91E-06,-0.10503
-0.0051693,-0.10498
-0.010263,-0.10492
-0.015363,-0.10488
-0.020525,-0.10487
-0.025782,-0.10487
0.025733,-0.098234
0.020483,-0.098204
0.015336,-0.098182
0.010249,-0.098166
0.0051567,-0.098143
9.44E-06,-0.098134
-0.005103,-0.098137
-0.010181,-0.098145
-0.015275,-0.098157
-0.020432,-0.098178
-0.025694,-0.098205
0.025555,-0.091566
0.020316,-0.091509
0.015185,-0.091458
0.010118,-0.091412
0.0050709,-0.091377
1.68E-05,-0.091365
-0.0050255,-0.091376
-0.010063,-0.091401
-0.015129,-0.091436
-0.020263,-0.091479
-0.025507,-0.091529
0.025265,-0.084932
0.020068,-0.084852
0.014981,-0.084784
0.0099656,-0.084728
0.0049871,-0.08469
2.01E-05,-0.084677
-0.0049431,-0.084688
-0.0099177,-0.08472
-0.014931,-0.084766
-0.020018,-0.084826
-0.025215,-0.084898
0.02487,-0.078378
0.019745,-0.078278
0.014729,-0.078196
0.0097894,-0.078133
0.0048954,-0.078093
2.12E-05,-0.078078
-0.0048521,-0.07809
-0.0097449,-0.078125
-0.014684,-0.07818
-0.019699,-0.078255
-0.024822,-0.078348
0.024378,-0.071935
0.019349,-0.071815
0.014427,-0.07172
0.009584,-0.071649
0.0047908,-0.071605
2.10E-05,-0.071589
-0.0047486,-0.071601
-0.0095417,-0.07164
-0.014384,-0.071705
-0.019305,-0.071794
-0.024333,-0.071907
0.023793,-0.065627
0.01888,-0.065488
0.014073,-0.065379
0.0093461,-0.065299
0.0046707,-0.06525
2.04E-05,-0.065232
-0.0046299,-0.065245
-0.0093055,-0.06529
-0.014033,-0.065364
-0.018839,-0.065468
-0.023752,-0.065601
0.023117,-0.059478
0.018339,-0.05932
0.013666,-0.059196
0.0090738,-0.059106
0.0045337,-0.059051
1.96E-05,-0.059031
-0.0044947,-0.059046
-0.009035,-0.059096
-0.013628,-0.059181
-0.0183,-0.059299
-0.023078,-0.059452
0.022351,-0.053509
0.017725,-0.053332
0.013206,-0.053193
0.0087662,-0.053093
0.0043793,-0.053031
1.87E-05,-0.053009
-0.0043421,-0.053026
-0.0087292,-0.053083
-0.013169,-0.053178
-0.017689,-0.053311
-0.022314,-0.053484
0.021494,-0.047743
0.01704,-0.047546
0.012692,-0.047392
0.0084229,-0.047282
0.0042071,-0.047214
1.77E-05,-0.04719
-0.0041718,-0.047209
-0.0083877,-0.047272
-0.012657,-0.047377
-0.017005,-0.047526
-0.02146,-0.047718
0.020548,-0.042203
0.016283,-0.041987
0.012123,-0.041818
0.0080436,-0.041696
0.004017,-0.041622
1.67E-05,-0.041596
-0.0039835,-0.041617
-0.0080104,-0.041686
-0.01209,-0.041802
-0.01625,-0.041966
-0.020515,-0.042177
0.019511,-0.03691
0.015453,-0.036674
0.011501,-0.03649
0.0076284,-0.036358
0.0038088,-0.036278
1.58E-05,-0.036249
-0.0037773,-0.036272
-0.007597,-0.036348
-0.01147,-0.036475
-0.015422,-0.036654
-0.01948,-0.036885
0.018384,-0.031888
0.014551,-0.031633
0.010825,-0.031433
0.0071771,-0.03129
0.0035827,-0.031203
1.48E-05,-0.031172
-0.0035531,-0.031198
-0.0071477,-0.031279
-0.010795,-0.031417
-0.014523,-0.031611
-0.018356,-0.031862
0.017168,-0.027159
0.013578,-0.026884
0.010094,-0.026669
0.0066897,-0.026515
0.0033385,-0.026421
1.37E-05,-0.026388
-0.003311,-0.026416
-0.0066623,-0.026504
-0.010067,-0.026653
-0.013551,-0.026862
-0.017141,-0.027132
0.015861,-0.022744
0.012532,-0.02245
0.0093095,-0.02222
0.0061662,-0.022055
0.003076,-0.021955
1.25E-05,-0.021919
-0.0030509,-0.021949
-0.0061408,-0.022043
-0.0092841,-0.022203
-0.012507,-0.022427
-0.015836,-0.022716
0.014465,-0.018668
0.011415,-0.018355
0.0084709,-0.01811
0.0056063,-0.017934
0.0027951,-0.017826
1.10E-05,-0.017788
-0.0027729,-0.017819
-0.0055833,-0.01792
-0.0084472,-0.01809
-0.011391,-0.01833
-0.014442,-0.018639
0.012979,-0.014953
0.010226,-0.01462
0.007578,-0.01436
0.0050097,-0.014172
0.0024954,-0.014057
8.84E-06,-0.014016
-0.002477,-0.014049
-0.0049895,-0.014157
-0.0075559,-0.014338
-0.010203,-0.014593
-0.012957,-0.014921
0.011406,-0.01162
0.0089658,-0.011268
0.0066305,-0.010993
0.0043758,-0.010793
0.0021764,-0.010671
5.84E-06,-0.010627
-0.0021634,-0.010662
-0.0043593,-0.010775
-0.0066098,-0.010967
-0.0089422,-0.011238
-0.011382,-0.011586
0.0097461,-0.0086914
0.0076345,-0.0083212
0.0056278,-0.0080298
0.0037038,-0.0078187
0.0018375,-0.0076894
1.70E-06,-0.0076427
-0.0018319,-0.0076791
-0.0036923,-0.0077985
-0.0056084,-0.0080011
-0.0076085,-0.0082866
-0.0097183,-0.0086542
0.0080037,-0.0061859
0.0062322,-0.0057979
0.004569,-0.0054913
0.0029932,-0.00527
0.0014788,-0.0051357
-3.35E-06,-0.005088
-0.0014828,-0.0051259
-0.0029889,-0.0052496
-0.0045517,-0.0054602
-0.0062016,-0.0057589
-0.0079666,-0.0061453
0.0061829,-0.0041164
0.0047578,-0.0037118
0.0034532,-0.003393
0.0022458,-0.0031686
0.0011032,-0.0030372
-7.97E-06,-0.0029927
-0.001117,-0.0030313
-0.0022517,-0.0031539
-0.0034418,-0.0033649
-0.0047216,-0.0036699
-0.0061279,-0.0040718
0.0042859,-0.0024799
0.0032065,-0.0020602
0.0022844,-0.001745
0.0014737,-0.0015439
0.00072011,-0.0014334
-9.56E-06,-0.0013985
-0.00073891,-0.0014337
-0.0014898,-0.0015421
-0.0022883,-0.0017337
-0.0031717,-0.0020246
-0.0041992,-0.0024299
0.002292,-0.0012244
0.0015683,-0.00079905
0.0011019,-0.00057686
0.00070999,-0.00045238
0.00034663,-0.00038808
-6.29E-06,-0.00036899
-0.00036013,-0.00039133
-0.00072592,-0.00045995
-0.0011192,-0.00058966
-0.0015703,-0.00080987
-0.0021615,-0.0011701
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0